original,translation
"Näm zanveskat.
",Такие занавески.
"Viäl’ osobennoid mid?
",Еще что особенного?
"- Nu a jesl’i ka pruazn’iekka?
","- Ну, а если праздник?"
"- A pruazn’ikk?
",- А праздник?
"A lattiloi peštih ennen vain Roštukš, sv’atoiks’, a tuad latett kaiken Muasl’enčakš.
","А полы мыли раньше только к Рождеству, Пасхе, а так пол весь к Масленице."
"Ka še šuwr’iks’i pruazn’ikoiks’.
",Вот к этим большим праздникам.
"A ei kui jo meil’, jogo šuavatt.
","А не как сейчас у нас, каждую субботу."
"A kuin peštih?
",А как мыли?
"Peššäh, kaštah, viäl’ pidäw labill skr’ebitä vihkoz’ell...
","Моют, намочат, еще надо лопатой скрести, тряпкой..."
"Ol’i pert’is’s’ i kaikki, i lut’ikku, i kurpu, i kaikki, revušt.
","Было в избе всего, и клопов, и блох, и всего, от грязи."
"Kiwgušš oldih šawhizet padat, keit’t’ii šiäl’ rokku, da supu.
","В печке стояли глиняные горшки, варили в них похлебку, да суп."
"Šawhin’ pad, oššat padan.
",Глиняный горшок.
"Män’et, šiäl’ gordašš mywväh, jo i oššat.
","Поедешь, там в городе продают, так и купишь."
"Emän’d’ šuaw l’ihan puwhzell torelkall, pilktah, i mal’l’ah pannow, puwhin’, kaikk oldih puwhzet.
","Хозяйка достанет мясо на деревянную тарелку, порежет, и в миску положит, деревянную, все было из дерева."
"- Nu a kiwgualla midä on?
","- Ну, а в печь из чего состояла?"
"Pannah tož očall täh zapossuh.
",Складывают тоже в чело это про запас.
"A to vet’ rubit istmah pär’inke, vet’ et rubi kiskomah, sirije panmah, zapossu pidäw varuštu ennen, ruadu, štob ois minke istu.
","А то ведь будешь при лучине сидеть, ведь не будешь щипать, сырые ставить, про запас нужно приготовить заранее, сделать, чтобы было с чем сидеть."
"- A kuin l’eibiä ka paistua pid’i?
",- А как вот хлеб надо печь?
"- A l’eibi paistu?
",- А хлеб печь?
"L’eibi paissettih, ševotetah l’eivät.
","Хлеб пекли, ставят тесто."
"A jo pais’etah, labi on muan’, puwhin’ labi.
","И уже пекут, лопата есть такая, деревянная лопата."
"Labill posipl’utah jawhu, panow šinn.
","На лопату посыплют муку, положит туда."
"Ymbär’ šil’ittäw, šil’ittäw määr’il’l’ käz’il’l’.
","Вокруг гладит, гладит мокрыми руками."
"Möwkyn luad’iw.
",Каравай делает.
"I kiwguh pihn’iw labill.
",И в печку пихает на лопате.
"A kiwgun on puad’i podvoi, hoikzešt kirpičäšt, puad’it oldih hyvät, i havull pywhkitäh.
","А в печи под, из тонкого кирпича, поды были хорошие, и помелом подметают."
"Havun hyvin kašštah, havull pywhkitäh.
","Помело хорошо смочат, помелом подметут."
"L’eibi hyvi pais’ettih, konešn, kun on hyv emän’d’...
","Хлеб хороший пекли, конечно, когда хорошая хозяйка…"
"Protvin’u ei ollun.
",Противней не было.
"Kapustl’istu pannah, no kapustl’issall viäl’ on parembi...
","На капустный лист положат (хлеб), но на капустном листе еще лучше..."
"A to i n’iin pihaidih, pannah, pywhkitäh kiwgun i pannah.
","А то и так пихали, подметают печь и толкают."
"I pirošku pais’ettih tož niin ž puad’ill, pywhkitäh, pywhkitäh puad’in, pirošku pais’ettih.
","И пироги пекли также на поду, подметут, подметут под, пирожки пекли."
"Ka.
",Вот.
"Ukrainašš šantah ”koršiki”, a meil’ on kartoškanke piroškat.
","В Украине говорят «коржики», а у нас пирожки с картошкой."
"Kartošku šurvotah, maijoll rozved’itah i pannah piroškah tuata.
","Картошку толкут, молоком разводят и в пироги кладут это."
"- Ka kuin toko stuwd’en’ie luajittih?
",- А как обычно холодец делали?
"- Kuin ruavettih?
",- Как делали?
"Ka pannah piäšt’ da šiäl’ hot’ yhen jallan, da piäšt’ palas’t’ čugunah.
","Вот берут с головы и там хоть одну ногу, да с головы кусок в чугун кладут."
"Kiwgušš kiahtetah hänen.
",В печке кипятят.
"A illall veitäh, luwt hänešt’ razberut i pannah hänen nal’eijah.
","А вечером вытащат, кости из них разберут и выльют это."
"Ran’š ei nal’ivaid mal’l’oih.
",Раньше не наливали в миски.
"A nal’eijah, ollah muazet doin’ikkzet šawhzet, täh doin’ikkazeh šawhzeh nal’eijah, hin hywdyw.
","А наливали, есть такие большие горшки глиняные, в эти глиняные горшки нальют, он и застынет (холодец)."
"Männäh šiäl’d’ luz’ikall čerpaijah, ottah mal’l’ah, min pidäw šywv.
","Пойдут, оттуда ложкой черпают, в миски кладут сколько надо."
"Mal’l’oih ei valettu ran’š.
",В миски не наливали раньше.
"Doin’ikkazešt täšt čerpaijah.
",Из горшка этого большого черпают.
"Al’ mož mityš n’ibud’ pada, nal’eijah, täšt i ottah.
","Или, может, какой-нибудь другой горшок (поменьше), нальют, из него и берут."
"A l’ihast mid ruavettih?
",А из мяса что делали?
"Ran’š vet’ ei ruavettu n’i katl’ettoi n’imid, n’i pel’emen’oi, vain rokašš keit’et’t’ih, supašš keit’et’t’ih.
","Раньше ведь не делали ни котлет никаких, ни пельменей, только в похлебке варили (мясо), в супе варили."
"Ka vain l’ihašt mid ruavettih.
",Вот только из мяса что делали.
"No ka konž kunn männäh urhot meččäh al’ kunn ruavoll, keit’t’äh kerall palzen.
","Ну, вот когда куда пойдут мужчины в лес или куда на работу, варят с собой кусочек (мяса)."
"Milma kučutah Irina Novak.
",Меня зовут Ирина Новак.
