original,translation
"– Ka pästa, pästa, ala d'o pahaks ota, ii laji sinun mužik, mina händast tedan.
","– Да впусти, впусти, не обижай, не будет ругать твой муж, я его знаю."
"Akaze uskalzihe, päst’ pakičijan pert'he öks.
",Жена решилась и впустила нищего в дом переночевать.
"Siid-žo i sanub pakičii:  - Kuule vai, emagaine, mina panen havadonke veššid loučan alle, a iče lübun pačile venumaha.
","Тут нищий и говорит: – Слушай-ка, хозяюшка, я поставлю мешок с вещами под лавку, а сам заберусь на печку."
"Akk sanub:  - Ka pane loučan alle i lübu päčile, siga om läm magata.
","Жена и отвечает: – Поставь, поставь под лавку, а сам забирайся на печку, там тепло спать."
"Pakičii muga i tegi, lübįi päčile, ver’.
","Нищий так и сделал, поднялся на печку и лег."
"Kuulob, tulob maks garmolinke.
","Слышит, идет любовник с гармошкой."
"Akk oigendab stolan i viinan panob.
",Хозяйка накрывает на стол и вино ставит.
"A siid ii äjad aigad proidnu, ištįihe maksanke stolan taga i zavottihe viin d'oda.
","Прошло немного времени, садятся они с любовником за стол и начинают пить вино."
"Tegihe humalaššiks, maks vändaškanz’ garmoliihe, akk kargeidaškanz’.
","Захмелели они, любовник заиграл на гармошке, а она начала плясать."
"Siid laskihe pakičii päčilpai, mest ot't’ havadon veššideke sel'gan taga i läks’ veraile.
","Затем спустился нищий с печки, опять взял мешок с вещами за спину и вышел на улицу."
"Sanub mužik:  - Spasibo sili, pakičii, mina tedištin nuguni akan läžun.
","Мужик говорит: – Спасибо тебе, нищий, теперь я узнал «болезнь» жены."
"Toižel päival akk läžus.
",На следующий день жена «заболела».
"Käsk’ mužikale kül'betin lämbitada.
",Попросила мужика истопить баню.
"Mužik lämbit’, a kuni kül'bet’ lämbiz’, sini kävįi mecha koivįižihe.
","Муж баню истопил, а пока баня топилась, сходил в лес за березками."
"– Vaumiž d'o om, sanub akk.
","– Готова уже, – говорит жена."
"- Vaumiž om ka oigenda ol’g dorogašt’ möto kül'betihe mändes.
","– Раз готова, то расстели на дороге в баню солому."
"Läks’ akk ukonke kül'betihe.
",Пошли жена с мужем в баню.
"Ukk i sanub:  - Mäne lübu mariile.
",Муж и говорит: – Иди заберись на полок.
"Nu, vaumiž oled?
","Ну, готова?"
"Mina lüumed panen.
",Я пару поддам.
"Akk sanub:  - Vaumiž.
",Жена говорит: – Готова.
"Mäni ukk pertesehe, ot't’ batogan koivįižen, da muga peksta zavodi akan.
","Пошел мужик в предбанник, взял березовую палку да как начал лупить жену."
"Ii olnu siid hänele aigad konz dumaida, läks’ pagemaha kül'betišpai.
",Некогда тут было ей думать – выскочила из бани.
"A ukk kidoštab taganpai:  - Ol'ged möto d'okse.
",А муж кричит вслед: – По соломе беги!
"Ii olnu siid ol'ghesai.
",Не до соломы тут было.
"Kaik läžu hänel ses päivaspai läks’.
",С того дня вся хворь прошла.
"I siga tähasai eletaze.
",И живут они там и по сей день.
"Eli uk da ak, ukol da akal lapsid ii olnu nikeda, eletihe rouhazessei kahten.
","Жили старик и старуха, у них не было детей, жили до старости вдвоем."
"Vot, dumaitihe uk da ak: tehkam savesiine prihäine-Van’ka.
",Вот надумали старик и старуха сделать глиняного мальчика Ваньку.
"Ottihe, savest kaidihe, topstihe i tegiba savesiižen Van’kan.
","Взяли накопали глины, размяли ее и сделали глиняного Ваньку."
"Kuivatihe i pand'he čogaha stolan taga.
","Высушили и поставили в угол, под стол."
"Nece savesiine Van’ka pagižeškanz’: - Deduško, sanub savesiine Van’ka, – mina sindeiž sen.
","Этот глиняный мальчик Ванька заговорил: – Дедушка, говорит глиняный Ванька, - я тебя съем."
"Ot’ dei necen ukon sei.
",Взял да и съел этого старика.
"Toižel päival sanub:  - Babuško, mina sindeiž sen, sanub.
","На следующий день опять говорит: – Бабушка, я тебя съем, - говорит."
"Ot’ dei sei necen akan i män’ vereile.
","Взял да и съел старух, и вышел."
"- Murzei, sanub savesiine Van’ka, – mina sindeiž sen, deduškon siin, babuškon siin i sindaiž sen.
","– Женщина, – говорит глиняный Ванька, – я тебя съем, дедушку я съел, бабушку я съел и тебя я съем."
"Ot’ dei sei akan vädrįideke, dei kogonaze.
","Взял да и съел женщину вместе с ведрами, целиком."
"Astub edeleze dorogad möto.
",Идет дальше по дороге.
"Astub koza vastha.
",Идет коза навстречу.
"- Koza, sanub, – mina sindeiž sen.
","– Коза, – говорит глиняный Ванька, – я тебя съем."
"– Siižutade krežan alle, sanub koza, – mina sileiž pr'amo suhu hippästan.
","– Встань под горой, – говорит коза, – я прыгну прямо тебе в рот."
"Ot’, nece savesiine Van’ka siižutihe krežan alle, a koza krežalpei d'oksob.
","Взял да и встал этот глиняный Ванька под горой, а коза бежит с горы."
"Ot’ koza, d'oks’, d'oks’, da ku butkeidab peciihe.
","Бежала, бежала да как пырнет его в живот."
"Sigapei läksiba ukoine, akaine i murzei vädrideke, i nece Van’ka muren’ supaloile.
","И этот Ванька раскололся на части, оттуда вышли старичок, старушка и женщина с ведрами."
"Ukoine i akaine tuld'he kodihe i pagištas: - Enamb em tehkoi savesišt’ Van’kad, ika seb.
","Старичок и старушка пришли домой и говорят: «Больше не будем делать глиняного Ваньку, а то съест»."
