original,translation
"Ka Mišan Ontuoi se kirguttih, vahne starikke-kulu, nu ei ni vahne.
","Онтуой Мишан его звали, он был старый старик-бедняга, ну, не так еще чтоб старый."
"Hänel akke kuoli, da, kačo, kuldad oli hänel äi.
","Жена у него умерла, золота осталось много."
"Nu a siit sanottih pidi ainos oli hänel külän neče, nu en tiä miittumas kohtaz oli Riiguoirajakon taga kuz oli hänel peldo.
","Говорили, что держал золото, ну, не знаю, где-то за Рийгуой-раякко, где у него было поле."
"Nu a sigä ainos kävüi sen Dimd’anounan kera ruaduoi da neč oli hebo se tappu, astivuoitah.
","Там все время с Демьяновной работал: [пахал], боронил да все."
"Sig oli, sanottih, pahne da pučči, sigä hänel oldih kuldat.
","Была там, сказывали, яма да бочка, там у него было спрятано золото."
"En tiä tožo net kelle puututtih.
","Не знаю, кому оно досталось."
"Puututtihgo sille pl’em’annikale, Мiikkulan tüttärele, vai kunna mändih.
","Досталось ли племяннице, дочери Мийккула, или куда исчезло."
"Häi sigä Ignuoi.
","Он там, Игнуой..."
"– Ignuoi ken hälle tulou?
",– Игнуой кем ему приходился?
"Ontuoile?
",Онтуою?
"Nu vot siit häi sigä kuldad Ontuoin net.
",Он там золото Онтуоя...
"– A kuzbo tiettii što hänel on kuldat?
","– А откуда узнали, что у него было золото?"
"Ka, naverno, ozutti.
","Да, наверно, показал."
"Ainos sanottih: ”Ontuoil on kuldad”.
",Всегда говорили: «У Онтуоя есть золото».
"Kouz hänel Dimd’anouna se ku kuoli, Nan’at sidä ainos kozičči.
","Когда у него Демьяновна умерла, Наню все время сватал..."
"– Ende voinad vai d’älgele voinat?
",– Раньше войны или после войны?
"Ende, ende, ende, ende voinat.
","До, до, до, до войны."
"Nu a siid vikse hänel nähtih vai ei kousku paheni da ol’d’ih.
","Видимо, у него видели."
"Nu peitätko, kou sous’em n’eče ku sluuhe lähti heil.
","Когда он постарел да все, когда слух прошел о них…"
"– Se sinnä Tedruoi-lambihpiäi?
","– Это куда, к Тедруой-ламбе?"
"– Okšat-lambihpiäi?
",– К Окшат-ламбе?
"Nu, sinnä ruadoh lähtöu, ka siit naverno karavuulittih ned Мiikkula lapsed, libo iče Мiikkul-vel’l’i se karavuliinu.
","Ну, уходит туда на работу, а его, наверно, и караулили дети Мийккула, либо сам брат Мийккул караулил."
"Siit sanottih, oli hänel sigä muah kaivettu se pučči, sig oldih hänel kuldat.
","Потом сказывали, будто была у него там в землю зарыта бочка, туда и было спрятано золото."
"Nu kač pogostale terväh kodin sroii da vedi.
","Сам видишь, теперь, как быстро дом вывез в погост да построил."
"– Tämä Ontuoinko?
",– Это дом Онтуоя?
"Ontuoin kodin vedi sen da i kačo sroii.
",Дом Онтуоя вывез и поставил.
"A tühjäl kormanil?
",А пустым карманом [разве построишь]?
"Kui müö zavodiimme stroida ka odve pidäiž vuodet sroida, siid vajaikah midä kuu toine kolme, nu saamuoi viiš kuu dai kodi seižou.
","Вот мы начали строить, так годы нужно было строить, а тут без мала месяц, два, три, ну, самое большое пять месяцев, и дом поставлен."
"Kuldat, kačo, sinnä mändih, Ontuoin ei puuttunu.
","[Очевидно], золото Онтуоя туда пошло, не досталось [бедняге]."
"Siid vai ainos kirgui kouz d’o üksinäh siid d’o kolhozad ol’d’ih da kai: ”Mil on nämä pühän D’ürgin d’engat’, nämä voin d’uodan a nämid ei pidä koskeda”.
","А все время говорил этот Онтуой, когда уже один остался, уже колхозы были: «У меня эти деньги от святого Георгия, эти могу пропить, а этих нельзя тратить»."
"Sigä häi oli vie storožannu časounas, časoun otettih nu.
",Он еще был сторожем в часовне.
"”Davai d’uomme nämä, sanou, Pühän D’ürgin dengad oldah, a nämit sanou ei pidä koskeda”.
","«Давай выпьем, эти деньги святого Георгия, а этих нельзя тратить»."
"Berkniške.
",Сберкнижка у него была.
"Da kai siit humalas vedeleheze.
",Часто пьяный шатался.
"Sih sorttih häntte vie akat tasuittih lat’t’ail.
","Однажды повалили его бабы на пол, катают."
"– A midäbo?
",– Зачем же?
"Ka humalzui da d’engad d’uoi.
",Опьянел и пропил деньги.
"Da ristitüt viedäh časounah dengat, häi ned d’uou.
","Народ несет в часовню деньги, а он эти деньги и пропивал."
"Siit häi sanot on n’umal...
","Еще, говорят, что есть бог..."
"da siit papiid.
",да попы...
"Oi, kehno, muga Ontuoi pideli tappada!
","Ох, надо было бы убить этого Онтуоя."
"Kerädäu, sanou, viiškümen rubl’ad on, sanou, dengat näm on pühän D’ürgin d’engad, nämä voimme d’uoda, a nämä on minun ičeini berkniškal on, nämit koskegad älgät, sanou.
","Соберет пять-десять рублей денег: эти деньги от святого Георгия, говорит, эти можем пропить, а эти мои собственные деньги, на сберкнижке, этих не трогайте..."
"– A mužikuoile i hüva.
",– А мужикам и хорошо.
"Mužikuoile hüvä mieles – se, kačo, hänen bratan da toine.
",Мужикам и хорошо – это были его братан и другой мужик.
"”Sinä, sanou, vai osta litre viinat, enämbäd älä tuo, sanou.
","«Ты купи только литр вина, – говорит, – больше не покупай."
"Dvacat’p’at’ rubl’ei oli, kakskümen viiž rubl’ad litr oli.
","Двадцать пять рублей, двадцать пять рублей стоил литр."
"Nu, ka se Nas’t’a pl’em’annikke oli, ka ei ruohtittu koskeda.
","Настя, племянница, оказалась тут, поэтому не осмелились [денег похитить]."
"Siit häntte nostettih da kniškat otettih.
",Потом его подняли да сберкнижку убрали.
"Sid nened otettih mužikat, kudamad ol’d’ih hänel’l’öh fat’eral, ven’alaižed da kodih viedih bes čusvi.
","Потом эти русские мужики, которые были у него на квартире, взяли да домой отвели его без чувств."
"Ende voinad, oi end, ende, ende voinad.
","До войны, ой, это было задолго до войны."
"Ka Ontuoi muga eli üksinäh da fat’erantuoit siit pidi da.
",Онтуой так и жил один да квартирантов держал.
"– A midäbo, sanuoid niäritettii häntte kui?
","– А за что, говоришь, дразнили его?"
"Ka niäritettih ainos.
",Все время дразнили.
"Ka koziččou nenid e Nan’at: ”Sidä tule vai mille akakse”.
",Сватал Наню: «Иди-ка ко мне в жены».
"Nu ainoz varaiži Šumoz’orovale Nan’a mänöu.
","Все боялся, что за Шумозерова Наня выйдет замуж."
